Unnamed: 0,_id,comments,date,lead,likes,share,source,text,title,url
10,5be2f8d47eaeed27bc275fb7,From Facebook API,2016. október 29. 11:58,"Nem elég, hogy egyébként is négy napból áll ez a hétvége, az óraátállításnak hála még egy órával hosszabb is lesz!",From Facebook API,From Facebook API,888.hu,"Szombatról vasárnapra virradó éjjel, tehát holnap hajnalban, október 30-án 3 órakor az órákat visszaállítjuk 2-re, mert kezdetét veszi a téli időszámítás. A Magyar Villamosenergia-ipari Átviteli Rendszerirányító Zrt. (Mavir) mérései alapján az óraátállítással évente nagyjából 100-120 ezer megawattóra villamos energiát spórolunk, ami megfelel egy közepes magyar város éves fogyasztásának. Az óraátállítás érinti a tömegközlekedést is. Éjjel a BKK azon járatai, amik óránkénti követésnél sűrűbben járnak, kétszer is indulnak 2 és 3 között, ezeket a járatok tehát lényegében nem érinti az átállás, míg a 909-es, 918-as, 931-es, 938-as, 940-es, 941-es, 943-as, 956-os, 967-es, 973-as, 980-as, 990-es, 992-es, 996-os és 998-as járatok esetében egyedi menetrend lesz érvényben. A MÁV nemzetközi járatainak egy részét külföldön érinti az átállás, de a Bécs és Bukarest között közlekedő Dacia nemzetközi gyorsvonat Békéscsabán és Lőkösházán fog majd egy órát várakozni az indulási idejére.",Egy órával hosszabb lesz a hétvége,https://888.hu/article-egy-oraval-hosszabb-lesz-a-hetvege
11,5be2f8d47eaeed27bc275fb8,From Facebook API,2016. október 17. 21:08,A Jobbik az óraátállítás megszüntetésére vonatkozó határozati javaslatot nyújtott be az Országgyűlésnek hétfőn.,From Facebook API,From Facebook API,888.hu,"Mivel közeleg a téli időszámítás, ezért kezdődik az óra-átállítási hiszti. Kepli Lajos, az ellenzéki párt országgyűlési képviselője szerint a jövőben a nyári időszámítás lenne a kötelező. A politikus a vonatkozó javaslat kidolgozására kéri a kormányt. A párt elfelejtette megemlíteni, hogy a ""nyári időszámítás"" alatt igazából román időszámítást ért.  (MTI)",Román időzónába állítaná Magyarországot a Jobbik,https://888.hu/article-roman-idozonaba-allitana-magyarorszagot-a-jobbik
12,5be2f8d47eaeed27bc275fb9,From Facebook API,2018. július 8. 19:13,"Az Európai Bizottság előtt az ügy, könnyen lehet, hogy eltörlik a nyári időszámítást.",From Facebook API,From Facebook API,888.hu,"Az Európai Bizottság az online kérdőívre augusztus 16-ig érkező válaszok értékelése alapján dönt majd arról, hogy megtartja-e az Európai Unióban a jelenlegi irányelv szerint alkalmazandó nyári időszámítást vagy betiltja. Az Európai Bizottság azért kéri ki a véleményeket a témában, mert számos állampolgári és tagállami panasz érkezett a testülethez –   a  . A bizottság arról írt, hogy rengeteg panasz érkezett be hozzájuk a nyári időszámítás okozta egészségügyi problémákról, így például alvászavarról. Ugyanakkor figyelembe veszik a jelenlegi gyakorlat pozitív hatásait is, például azt, hogy a nyári időszámítással rengeteg energia takarítható meg. Magyarországon nagyjából 2000-4000 megawattóra körüli a megspórolt energia mértéke. A délebbi tagállamokban ennél kisebb ez a mennyiség, van, ahol nem számottevő. A bizottság emlékeztetett: a legtöbb uniós tagállamban a nyári időszámításnak hosszú hagyománya van, és az első vagy a második világháborúig, vagy az 1970-es évekbeli olajválságokig vezethető vissza.",Nem lesz többé óraátállítás?,https://888.hu/article-nem-lesz-tobbe-oraatallitas
13,5be2f8d47eaeed27bc275fba,From Facebook API,2017. március 27. 17:12,Az óraátállítás a szervezetünket is megviseli.,From Facebook API,From Facebook API,888.hu,"Vasárnap elvesztettünk egy órát az életünkből, és ezt sajnos a szervezetünk is megérzi. Az emberi szervezet mindennapi működését, vagyis a cirkadián ritmust az agyunk hipotalamuszi része szabályozza. Ha a szokásos ritmusunk felborul – legyen az a rendszertelen munkavégzéstől, a stressztől vagy az óraátállítástól –, akkor az a hormonháztartásunkat is befolyásolhatja, így számos élettani folyamatunkban változást tapasztalhatnunk. Az óraátállítás képes felborítani a ritmusunkat, habár ez szerencsére nem okoz tartós egészségkárosodást. Egy általunk is megkérdezett doktornő szerint egy átlagos ember szervezete 2-5 nap alatt képes alkalmazkodni az óraátállítás jelentette változáshoz. Azonban nem kell megijednie annak sem, akinek a szervezete lassabban reagál, egy, másfél hétig teljesen normális, ha a következő tüneteink vannak: kábaság, fáradékonyság, csökkenő terhelhetőség (mind mentálisan, mind fizikálisan), alvászavar, ingerültség, emésztési problémák, étvágytalanság, depresszió. Az óraátállítás különböző szívbántalmakat is okozhat, így azonnal forduljunk szakemberhez, ha légszomjat, szorító mellkasi fájdalmat; váll-, kar-, hátfájdalmat tapasztalunk! Az orbáncfűből, citromfűből és levendulából készített gyógytea még a legstresszesebb időszakon is átsegít. A citromfű nyugtat, erősíti az idegeket, az orbáncfű a legerősebb természetes depressziócsökkentő, a levendula pedig csak fokozza a keverék idegnyugtató hatását. Itt a tavasz, egyre több helyen lehet már friss, magyar zöldségeket és gyümölcsöket találni, amelyek jó vitamin- és rostforrások. Mondjunk le a délutáni alvásról, még akkor is, ha fáradtak vagyunk. Próbáljunk ébren maradni, így a szervezetünk belső órája könnyebben átáll majd, és éjszaka is jobban fogunk aludni.",Mindenki ettől fog szenvedni a napokban!,https://888.hu/article-mindenki-ettol-fog-szenvedni-a-napokban
14,5be2f8d47eaeed27bc275fbb,From Facebook API,2016. március 24. 15:18,Egy kimutatás szerint az óraátállítás növeli a szív- és érrendszeri kockázatot.,From Facebook API,From Facebook API,888.hu,"- mondta Kiss Róbert a Magyar Kardiológusok Társaságának elnöke. Kiss Róbert ugyanakkor hozzátette: hétfőnként történik óraátállítás nélkül is a legtöbb stroke és szélütés. - fogalmazott. Kitért arra, hogy az egészséges szívű embereknél, különösen a nőknél a nagy stressz is képes olyan koszorúérgörcsöt okozni, amely akár infarktushoz is vezethet. Példaként említette, hogy földrengés idején egy óra alatt annyi infarktusos ember kerül kórházba, mint máskor 10-14 nap alatt. A szakember kifejtette: az infarktus jellemzően heves mellkasi fájdalmat jelent, amely a mellkas közepén vagy a bal karba kisugározva jelentkezik. Ilyenkor az ember rosszul érzi magát, verejtékezik, hányingere lehet vagy eleshet. Nem feltétlenül jelentkezik azonnali szívmegállás, de azzal is folytatódhat. Ilyenkor meg kell nézni a nyaki ütőeret, azt, hogy lüktet-e, az érintett vesz-e levegőt, ha egyik sincs, akkor meg kell kezdeni az újraélesztést és azonnal mentőt kell hívni. Így nagyon sok embert, Magyarországon akár naponta hetven embert meg lehetne menteni. (MTI)",Veszélyes dolog az óraátállítás,https://888.hu/article-veszelyes-dolog-az-oraatallitas
15,5be2f8e1277acd5e446c89ae,17,2012-10-29T09:00:00+01:00,"A kormány figyel az emberekre. Ma még csak egy órával aludhatnak többet a magyarok, a jövő hónapban már kettővel. Egy év múlva már fel sem kell kelni.",From Facebook API,None,hircsarda.hu,"A kormány figyel az emberekre. Ma még csak egy órával aludhatnak többet a magyarok, a jövő hónapban már kettővel. Egy év múlva már fel sem kell kelni.„” – közölte Giró-Szász András kormányszóvivő. Mint elmondta, az új rendelkezés  az emberek egészségi állapotára, mivel így minden hónapban  aludhatnak, és amíg alszanak, addig sem hajtják bele az országot munkával a gazdasági recesszióba. „” – mondta el minden szmájli nélkül Giró-Szász.„” – válaszolta arra az újságírói kérdésre, hogy végül is mi lesz az kal, majd távozott.",Havonta lesz óraátállítás,http://hircsarda.hu/2012/10/29/havonta_lesz_oraatallitas/
16,5be2f8e3277acd5e446c89af,19,2011-10-31T10:00:00+01:00,Adminisztrációs hiba folytán hajnali 3-kor,From Facebook API,None,hircsarda.hu,"Adminisztrációs hiba folytán hajnali 3-kor  állították vissza az órákat. Az egyéves óraátállítás hatására több nő ismét teherbe esett az egyszer már megszületett gyermekével, visszabontottak több kilométer autópályát, Stohl András kijött a börtönből és izgatottan várja a tárgyalása eredményét, Gyurcsány Ferenc pedig a megszűnt Demokratikus Koalícióból .Az óraátállítás szerencsére nem érint az alkotmányozást, ami rendben zajlik. Schmitt Pál hamarosan tévébeszédben  a leendő alkotmánnyal kapcsolatban, de amennyire ismerjük, inkább az „áláspontját”, és valószínűleg nem is a sajátját.Szijjártó Péter az RTL Klub Reggeli című műsorában nak nevezte azt az ellenzéki állítást, hogy a kormány jövőre adóemelésre készül. „” – nyilatkozta a miniszterelnök szóvivője, az -nak.",Tévedésből egy évvel állították vissza az órákat,http://hircsarda.hu/2011/10/31/tevedesbol_egy_evvel_allitottak_vissza_az_orakat/
17,5be2f8e4277acd5e446c89b0,11,2011-10-14T09:00:00+02:00,"Egy tízperces beszélgetés alatt a gyors adatátvitel miatt akár 12 percet is beszélhetünk, 20%-kal gyorsulhat a hangátvitel. – jelentette be a Telenor.",From Facebook API,None,hircsarda.hu,"Egy tízperces beszélgetés alatt a gyors adatátvitel miatt akár 12 percet is beszélhetünk, 20%-kal gyorsulhat a hangátvitel. – jelentette be a Telenor.A kínaian világszínvonalú Hipernet után még egyet lépett előre a Telenor új szolgáltatásával, a Meganettel. A román-észak-koreai  technológiáját felhasználva az SMS-ek esetében az időutazásra is lehetőség nyílik, a Vissza a jövőbe szolgáltatásra előfizetők korábban kaphatják meg SMS-eiket, mint azt partnerük elküldte, igaz, egyelőre csak az óraátállítás napján, hajnali háromkor.Saját hálózatba való telefonáláskor lesz egyelőre csak használható a szolgáltatás, amely 10 perc alatt 12 perces beszélgetést tesz lehetővé, ha az ügyfelek ki tudják használni, ugyanakkor nem szabad meglepődni, ha a számlában is a magasabb percdíjjal számolnak, ráadásul hosszabb időre. A szolgáltatás ugyan egyelőre csak az adótornyok 30 centiméteres körzetében érhető el, de minden előfizetés mellé 1500 oldalas térerő atlaszt adnak, ami alapján megtalálhatjuk a Meganet hot spotokat.A Telenor 2012 januárjától állítólag bevezeti a beltéri vételt, a és a nem foglalt hálózatot is, amit akár a hatékony ügyfélszolgálat bevezetése is követhet. A megdöbbentő újítások feldolgozására a 165-ös számon telekommunikációs pszichológusok készítik fel majd az ügyfeleket.",Indul a Telenor új szolgáltatása a Meganet,http://hircsarda.hu/2011/10/14/indul_a_telenor_uj_szolgaltatasa_a_meganet/
18,5be2f8e5277acd5e446c89b1,7,2012-03-22T11:00:00+01:00,NaN,From Facebook API,None,hircsarda.hu," """" – meséli Shelomi ben-Applebaum .Az eredmények szerint a fejlettebb, késsel-villával enni tudó  minden gond nélkül kiakasztják előszobájukban az eszközt. Sőt, vannak olyan családok is, ahol a háziállatok is kapnak egyet. ‪Az amerikai kutatást a  tóraátállítás miatt végezték el.‬",Kiakasztották az antiszemitizmus-métert a magyar válaszadók,http://hircsarda.hu/2012/03/22/kiakasztottak_az_antiszemitizmus_metert_a_magyar_valaszadok/
19,5be2f8e7277acd5e446c89b2,33,2011-03-27T10:00:00+02:00,"Szakértők szerint a Gödöllőről Budapestre tartó járat az abroncsok rossz állapota miatt sodródhatott bele egy féreglyukba, ami az óraátállításkor keletkezett. „",From Facebook API,None,hircsarda.hu," Szakértők szerint a Gödöllőről Budapestre tartó járat az abroncsok rossz állapota miatt sodródhatott bele egy féreglyukba, ami az óraátállításkor keletkezett. „” – sopánkodott Nagy Péter, az  elnöke. Jelenleg a katasztrófavédelem illetékesei   bevonásával nyomoznak az ügyben. Vágó István feladata az, hogyha Egely György túl nagy hülyeséget mondana, akkor tarkón üsse. A helyszínen látogatást tett Pintér Sándor is, de az óraátállítás miatt elkésett.",Az óraátállítás miatt tűnt el egy menetrendszerinti járat,http://hircsarda.hu/2011/03/27/az_oraatallitas_miatt_tunt_el_egy_menetrendszerinti_jarat/
20,5be2f8e8277acd5e446c89b3,9,2011-11-01T16:00:00+01:00,"Gyurcsány Ferenc szerint tisztességtelenül jutott hozzá Orbán Viktor a plusz egy órához, amit vasárnap hajnalban alhattunk.",From Facebook API,None,hircsarda.hu,"Gyurcsány Ferenc szerint tisztességtelenül jutott hozzá Orbán Viktor a plusz egy órához, amit vasárnap hajnalban alhattunk. – jelentette bea tavaszi óraátállításkor. A kormányfő ezt az ígéretét váltotta be vasárnap hajnalban, és egy órával tovább alhatott a lakosság, kivéve az éjjeliőröket és az éjszakás nővéreket, akik egy órával több munkával járulhattak hozzá a majd szétrobbanó GDP-hez ugyanakkor nyugtalanságának adott hangot.  – mondta el Gyurcsány Ferenc ma reggel nyolckor, illetve egyesek szerint már kilenckor.Arra a kérdésünkre, hogy vajon tavasszal újra megrövidít-e a kormány egy órával, a kormányfő kitérő választ adott: ",Elszámolt a Fidesz a tavasszal eltűnt egy órával,http://hircsarda.hu/2011/11/01/elszamolt_a_fidesz_a_tavasszal_eltunt_egy_oraval/
21,5be2f8f8277acd5e53eb6e77,0,"
                2017. március  27., hétfő 17:10
            ",NaN,From Facebook API,0,444.hu,"Bár a pár kába nap garantált, azért van előnye is az óratekergetésnek. Legalábbis a , Berczelly Réka nyilatkozata alapján mindenképp. A nagyfeszültségű hálózatok üzemeltetőjeként a Mavir látja a fogyasztási adatokból, hogy ""jócskán spórolunk"" az óraállítással. A cég szakemberei összehasonlítják az óraátállítás előtti napok és az óraátállítást követő napok villamosenergia-fogyasztási adatait; főleg az esti csúcsterhelés csökkent már vasárnap is.Egy nap körülbelül 1,5-3 százaléknyi villamos energia takarítható meg az óraátállítással, és ez a környezetre is jótékony hatással van.De a cudar tél felpörgette a villanyórákat, ""minden eddigi rekordot megdöntöttünk az áramfogyasztásban"", azt mérték, hogy 5,5 százalékkal több áram fogyott a télen Magyarországon, ""mint eddig bármikor máskor"". Januárban volt a legmagasabb a fogyasztás.  De vajon merre tekerünk a jövőben? Marad egész évben a nyári időszámítás? Esetleg csatlakozunk a GMT+2-es időzónához, és kongatunk egyszerre delet Ukrajnával, Romániával, Bulgáriával, Törökországgal? Az Országgyűlés gazdasági bizottsága tavaly novemberben még támogatta azt a ot, hogy Magyarországon legyen egész évben nyári időszámítás, óratekerés nélkül, a bizottság azonban eddig nem vette napirendjére a témát.A 24.HU információ szerint (MTI)  ","Többet süt jókor a nap, csökken a fogyasztás",https://verde.444.hu/2017/03/27/tobbet-sut-jokor-a-nap-csokken-a-fogyasztas
22,5be2f8f8277acd5e53eb6e78,400,"
                október 28., vasárnap  6:56
            ",NaN,From Facebook API,10,444.hu,"Végre eljött ez a pillanat is, amikor reggel hétkor nem kell már tök sötétben botladozni: október utolsó hétvégéjén átállítottuk az órákat a téli időszámításra.Az óraátállítást 1980-ban vezették be Európában, abból kiindulva, hogy így spórolhatunk a világításon. A MAVIR Zrt. becslése szerint azóta Magyarország ötheti átlagfogyasztást spórolt a világításon. Az átállás gazdasági haszna ugyanakkor vitatott, mert vannak költségvonzatai a menetrendi változásoknak, illetve az így okozott jetlagnek is. Az EU épp ezért fontolgatja a nyári időszámítás eltörlését. A magyar kormány ellenzi ezt, bár azt nem részletezték, hogy miért. Talán ők is úgy gondolják, mint tízéves amerikai csereöcsém gondolta 1996-ban, hogy nyáron az óraátállítás miatt süt többet a nap.Az óraátállítás érintette pár vonat menetrendjét, de annak már több órája, úgyhogy hagyjuk is. Inkább élvezzük, hogy nem félhomályban kell olvasni már ezeket a sorokat.","Micsoda fényár, jó reggelt!",https://444.hu/2018/10/28/micsoda-fenyar-jo-reggelt
23,5be2f8f8277acd5e53eb6e79,179,"
                2015. október  25., vasárnap 19:32
            ",NaN,From Facebook API,0,444.hu,"Recep Tayyip Erdogan és pártja úgy döntöttek, hogy az óraátállítás csak megzavarná a török népet, márpedig az ő figyelmüknek most a közelgő, következő hétvégén tartandó választások miatt egy pillanatra sem szabad eltérülnie a lényegről. Ezért november 1. utánra halasztották az óraátállítást.A baj csak az, hogy az okostelefonok, tabletek és laptopok nem értesültek a török kormány szándékairól, ugyanúgy automatikusan átállították az időt ma hajnalban, mint máshol az időzónában, ezért a hivatalostól eltérő időt jeleznek. A törökök pedig elbizonytalanodtak, hogy vajon az ő készülékeiken is átállt az idő (helytelenül), vagy a jó, Erdogan-féle időt mutatják. Vagy fordítva, mindenki figyelmen kívül hagyná a kormány szándékait az idővel?A helyzet annyira durva, hogy most Törökországban a Twitteren az a legnépszerűbb hashtag, hogy """" (Saatkac). Az idővel kapcsolatos bizonytalanság egyébként Erodgan iszlám bázisát is megzavarja, hiszen senki nem tudja, pontosan mikor kell imára hívni a híveket.Egyébként nem ez az első alkalom, hogy a választások miatt belenyúltak volna az időbe Törökország urai, tavaly is így tettek.(, , )","Senki nem tudja Törökországban, hogy mennyi az idő",https://444.hu/2015/10/25/senki-nem-tudja-torokorszagban-hogy-mennyi-az-ido
24,5be2f8f8277acd5e53eb6e7a,21,"
                2015. október  25., vasárnap 10:17
            ",NaN,From Facebook API,0,444.hu,"Nehogy valami gubanc legyen. Én ugyan nem éreztem, hogy egy órával többet aludhattam, de mit éreznék, ha egy órával kevesebbet alszom? Bele se merek gondolni.","Közszolgálat: csekkoltassék minden kőkorszaki vekker, ami nem állt vissza automatikusan egy órával!",https://444.hu/2015/10/25/kozszolgalat-csekkoltassek-minden-kokorszaki-vekker-ami-nem-allt-vissza-automatikusan-egy-oraval
25,5be2f8f8277acd5e53eb6e7b,68,"
                2014. október  25., szombat 16:48
            ",NaN,From Facebook API,0,444.hu,"Nincs mese, fel kell kelni hajnalban! Holnaptól  van, vagy legalábbis téli időszámítás.Persze nem dől össze a világ, ha valaki már ma este megteszi, vagy csak holnap reggel, de egy igazán becsületes ember pontban akkor cselekszik, amikor kell, vagy nem csinál semmit, hiszen az okos órák (hát még az okosórák) automatikusan átállnak a téli időszámításra (azaz a sötét oldalra).A gyakorlatban egyébként ez azt jelenti, hogy egy órával tovább aludhatunk. Gratulálok, ez minden magyar közös sikere. (Ahogy .)",Riadóóóóó!!!!! Óraátállítás lesz!!!4,https://444.hu/2014/10/25/riadooooo-oraatallitas-lesz4
26,5be2f8f8277acd5e53eb6e7c,156,"
                2015. augusztus   7., péntek  6:34
            ",NaN,From Facebook API,0,444.hu,"Észak-Koreában megújul a hivatalos idő, 30 perccel visszaállítják az órákat a japán uralom alóli felszabadulás emlékére - írta pénteken a Yonhap dél-koreai hírügynökség a kommunista ország hírügynökségének jelentésére hivatkozva.Az óraátállítás augusztus 15-én történik, de nem csupán a gyarmati sor alóli felszabadulás 70. évfordulójának napjára szól, hanem attól fogva ez lesz a normális idő.- áll az észak-koreai indoklásban.Japán 1910 és 1945 között tartotta gyarmati uralma alatt Koreát. A 70 éve felszabadult ország azután két részre szakadt, a kommunista Északra és a kapitalista Délre. Dél-Korea nem tervez hasonló változtatást, marad a Japánnal azonos időzónában. (MTI)",Észak-Korea új időzónát alapít magának,https://444.hu/2015/08/07/eszak-korea-uj-idozonat-alapit-maganak
27,5be2f8f8277acd5e53eb6e7d,12,"
                2015. március  30., hétfő  7:02
            ",NaN,From Facebook API,0,444.hu,"Eleve itt van a botrányos – és * – óraátállítás, ami miatt megint sötétben kellett kellnem. Aztán a botrányos eső, ami  holnapig is kitart - kevés kárpótlás, hogy állítólag kifejezetten enyhe lesz az idő, akár 16 fokkal, ami aztán péntekig fokozatosan hűlni fog. És akkor a híreket még csak ki se nyitottam. *A poszt írója nincs meggyőződve róla, hogy Magyarország , de az óra összevissza állítgatását mélyen elítéli.",Botrányos nap,https://444.hu/2015/03/30/botranyos-nap
28,5be2f8f8277acd5e53eb6e7e,156,"
                2015. március  28., szombat 20:17
            ",NaN,From Facebook API,0,444.hu,Hajnali kettőkor kell háromra állítani az órákat. (gif: bovli.tumblr),Ne feledjék! Óraátállítás lesz az éjjel ,https://444.hu/2015/03/28/ne-feledjek-oraatallitas-lesz-az-ejjel
29,5be2f8f8277acd5e53eb6e7f,5,"
                2014. március  29., szombat  8:11
            ",NaN,From Facebook API,0,444.hu,"Mert holnap ilyen nem lesz. Most kell majd előreállítani az órát. Tudják, ez az, amikor eggyel kevesebbet alszunk, de cserébe később sötétedik. És mivel több helyen a városban az utcai órákat már előre átállították, így az ember nem tudja, hogy mennyi is az idő.",Mit csináltak ma hajnali 2 és 3 között?,https://444.hu/2014/03/29/mit-csinaltak-ma-hajnali-2-es-3-kozott
30,5be2f8f9277acd5e53eb6e80,1037,"
                2015. október  26., hétfő 17:51
            ",NaN,From Facebook API,45,444.hu,"Ha Magyarországon élsz, te is biztosan észrevetted, hogy délután fél ötkor lemegy a nap, és öt órakor, amikor befejezted a munkát, és indulsz hazafelé, már vaksötét van. Azt is biztos észrevetted, hogy Madridban, Párizsban vagy Rómában az évnek ugyanebben az időszakában délután ötkor még világos van, és simán lehet lámpa nélkül újságot olvasni az utcán. Nem beszélve júniusról, mert júniusban Párizsban este 10-kor megy le a nap. Ha mindezt észrevetted, biztosan felmerült benned a kérdés:Azért, mert a spanyoloknak, a franciáknak meg az olaszoknak van eszük, mi meg hülyék vagyunk. Tény, hogy a most vasárnapi óraátállítással egyik pillanatról a másikra sokkal rosszabb lett a helyzet, mint akár múlt héten volt, de ezt a gusztustalan délutáni sötétséget nem kenhetjük az óraátállításra. Ne feledjük, hogy ez a helyzet a normális, most van a rendes, “téli” időszámítás, és mint közismert, a nyári időszámításra való átállás volt a mesterségesen előidézett anomália, még tavasszal. Szóval a nyári időszámításnak ehhez semmi köze: egyszerűen arról van szó, hogy kiszúrt velünk a sors, és a közép-európai időzónának annyira a keleti felére esünk, hogy délután ötkor már indulhatunk aludni. A jó hír, hogy a korai sötétségért nem a csillagok állása meg a Nap járása a felelős, hanem kizárólag mi magunk. Az idő ugyanis, az időzóna meg pláne, puszta konvenció: annyi az idő, amennyit akarunk. Egyetlen tollvonással elintézhetnénk, hogy fél öt helyett fél hatkor menjen le a nap, ami nem sok, de egy fokkal mégiscsak emberibb lenne. Az időzónákat annak idején úgy alakították ki, hogy miközben haladunk nyugatról keletre, 15 szélességi fokonként ugrik egy órát az idő előre. Bárhonnan indulhatnánk, de a történelmi  hagyományok alapján a London melletti Greenwichtől indulunk. Ott van nulla óra, egyben ez a nyugat-európai időzóna (GMT, UTC+0), aztán kelet felé haladva jön a közép-európai (CET), majd a kelet-európai időzóna (EET).Mint az a fenti térképen látható, Írország, Nagy-Britannia, Írország, Portugália, Spanyolország, Franciaország és a Benelux államok mind a nyugat-európai (GMT) időzónába tartoznak. De az hogy lehet, hogy például Párizsban vagy Amszterdamban ebben a pillanatban ugyanannyi az idő, mint Budapesten, amikor ők egy időzónával nyugatabbra vannak? Mint az a fenti térképből kiderül, úgy lehet, hogy az értelmesebb nyugat-európai országok rájöttek: jobb, ha később is világos van, ezért fogták magukat, és még a múlt század közepén szépen átcsatlakoztak a közép-európai időzónába (CET). Abba, aminek a keleti, sötétebbik felén ott sötétedik Magyarország is.Ennek az átigazolási hullámnak köszönhető, hogy most, 2015. október 26-án, hétfőn a következőképp áll a helyzet Európa azon nagyvárosaiban, amelyek a közép-európai időzónába tartoznak - vagy azért, mert eleve oda születtek, vagy mert önkényesen átálltak.Mint a fenti táblázatból látszik, a napnyugta idejét tekintve Európában a mi időzónánkba tartozó országok közül majdnem nálunk a legrosszabb a helyzet: Budapesten két órával korábban megy le a nap, mint Madridban. A spanyoloknál este negyed hétkor még világos van, nálunk fél öt után már gyertyát kell gyújtani. Ennél rosszabbul már csak a lengyelek jártak - Varsóban 19 perccel korábban megy le a nap, mint Budapesten.Helsinki kivételével a kelet-európai időzónába (EET) tartozó városokban is jobb a helyzet, mint nálunk:Ha Magyarország úgy döntene, hogy egy órával örökre előrébb tekeri az órákat, és a CET helyett áttér az EET-re, egy órával tovább lenne világos minden egyes nap, ma például 16:37 helyett 17:37-kor.Ellenérvek? Ellenérvek:Nem igaz. Nagy-Britannia és Portugália a GMT-ben van, vagyis ott, ahová eleve tartozik, Finnország, a balti és a balkáni államok pedig értelemszerűen az EET-ben, ahol nekünk is kellene, ha lenne egy csöpp eszünk. Aki kelet vagy délkelet felé indul Európában, annak így is át kell. Tökmindegy.Annak, hogy későbbi órán megy le a nap, az az ára, hogy később is kel. Az iskola 8-kor kezdődik, aki munkába jár, általában 9-re jár, szóval néhány olyan hét lenne az évben, amikor a sötét reggeleket ki kell bekkelni. Cserébe ott a késői világosság.Amikor Tbg hat évvel ezelőtt a parlamenti képviselőket egy lehetséges időzónaváltásról, a legtöbbjük közölte: nem támogatja az ötletet, de az is látszott rajtuk, hogy nem is nagyon értik, miről van szó. Az akkori SZDSZ-es Gulyás József például közölte, hogy az átállás nem lenne más, mint “öncélú beavatkozás a természet rendjébe”. Hogy micsoda? Világosságot!",Miért van Magyarországon délután ötkor vaksötét?,https://444.hu/2015/10/26/miert-van-magyarorszagon-delutan-otkor-vaksotet
